Start Date,End Date,Program Title,Faculty Director,Term,Number of Participants,Country,Countries Visited,Photos
2012/03,2012/06,"Society, Culture, And Language In Peru",José Cerna Bazan,Spring,22,Peru,Peru
2011/08,2011/11,Spanish Seminar In Madrid,Jorge Brioso,Fall,16,Spain,Spain
2012/11,2013/12,Biogeoscience In Belize: Tropical Marine And Marginal Marine Ecosystems,Clint Cowan ,Winter Break,13,Belize,Belize
2012/08,2012/11,Chinese Studies In China,Qiguang Zhao,Fall,25,China,China
2013/1,2013/03,Conservation And Development In Tanzania And Kenya,Tsegaye Nega,Winter,15,Tanzania,"Kenya, Tanzania"
2012/08,2012/11,Cross-cultural Psychology In Prague,Ken Abrams,Fall,18,Czech Republic,Czech Republic
2012/11,2013/12,Dream And Reality In Turn-of-the-century Vienna,Anne Ulmer,Winter Break,6,Austria,Austria
2013/1,2013/03,Ecology In Australia,Annie Bosacker,Winter,25,Australia,Australia
2012/06,2012/08,Economics Seminar In Cambridge,Mike Hemesath & Steve Strand,Summer,25,UK,UK
2013/03,2013/06,French Studies In Paris,Scott Carpenter,Spring,16,France,France
2013/03,2013/06,"History, Religion, And Urban Change In Medieval And Renaissance Rome",Victoria Morse & Bill North,Spring,25,Italy,Italy
2012/11,2013/12,Microeconomic Development In Bangladesh,Faress Bhuiyan,Winter Break,16,Bangladesh,Bangladesh
2013/03,2013/06,New Media: Theory And Practice In Europe,John Schott,Spring,22,Spain,"The Netherlands, Spain, Turkey"
2013/03,2013/06,"Society, Culture, And Language In Peru",José Cerna Bazan,Spring,20,Peru,Peru
2012/08,2012/11,Spanish Seminar In Madrid,Humberto Huergo,Fall,17,Spain,Spain
2013/1,2013/03,Studio Art In The South Pacific,Fred Hagstrom,Winter,26,New Zealand,"Australia, Cook Islands, New Zealand"
2012/11,2013/12,Voice And Visibility In Afro – Arab Women’s History In Dubai Uae,Thabiti Willis,Winter Break,16,United Arab Emirates,United Arab Emirates
2013/11,2014/12,Agricultural Sustainability In The Us & China,David Hougen-Eitzman,Winter Break,12,China,China
2014/1,2014/03,Biology In Australia & New Zealand,"Mark McKone, Matt Rand, Dan Hernandez",Winter,25,"Australia, New Zealand","Australia, New Zealand"
2013/06,2013/08,Economics Seminar In Cambridge,Mark Kanazawa,Summer,23,UK,UK
2014/1,2014/03,El Mundo Maya: Anthropology In Guatemala And Chiapas - A Field Research Seminar,Jay Levi,Winter,11,Guatemala,"Guatemala, Mexico"
2014/1,2014/03,English Literature And Theater In London,Pierre Hecker,Winter,21,UK,UK
2014/03,2014/06,French Studies In Paris,Dana Strand,Spring,19,France,France
2014/1,2014/03,Geology In New Zealand,Clint Cowan & Sarah Titus,Winter,24,New Zealand,New Zealand
2013/08,2013/11,German Seminar In Berlin,Sigrun Leonhard,Fall,15,Germany,Germany
2014/03,2014/06,Identity And Belonging In The New Europe (posc),Dev Gupta,Spring,24,"Scotland, UK; Hungary","Scotland, UK; Hungary"
2013/06,2013/08,Irish Literature And Culture In Ireland,Greg Hewett,Summer,18,Ireland,Ireland
2014/03,2014/06,"Japanese Linguistics And Culture In Kyoto, Japan",Mike Flynn,Spring,13,Japan,Japan
2014/03,2014/06,Moscow & Beyond: Russian Language And Cultural Studies,Diane Nemec-Ignashev,Spring,10,Russia,Russia
2013/08,2013/11,Spanish Seminar In Madrid,Humberto Huergo,Fall,20,Spain,Spain
2014/1,2014/03,Sport And Globalization In London And Seville,Bob Carlson,Winter,21,UK,"UK, Spain"
2014/03,2014/06,Wilderness Studies In The Grand Canyon,George Vrtis,Spring Break,14,USA,USA
2014/11,2015/12,Cams Cinema And Culture Change In Chile And Argentina,Jay Beck & Cecilia Cornejo,Winter Break,15,"Argentina, Chile","Argentina, Chile"
2014/08,2014/11,Chinese Studies In China,Qiguang Zhao,Fall,16,China,China
2014/08,2014/11,Cross-cultural Psychology In Prague,Ken Abrams,Fall,21,Czech Republic,Czech Republic
2015/1,2015/03,Ecology In Australia,Annie Bosacker,Winter,26,Australia,Australia
2014/06,2014/08,Economics Seminar In Cambridge,Nathan Grawe,Summer,24,UK,UK
2015/1,2015/03,English Literature And Theater In London,Susan Jaret McKinstry,Winter,17,UK,UK
2015/03,2015/06,French Studies In Paris,Cathy Yandell,Spring,25,France,France
2015/03,2015/06,"History, Religion, And Urban Change In Medieval And Renaissance Rome",Victoria Morse & Bill North,Spring,25,Italy,Italy
2014/11,2015/12,Microeconomic Development In Bangladesh,Faress Bhuiyan,Winter Break,14,Bangladesh,Bangladesh
2015/03,2015/06,New Media In Japan,John Schott,Spring,20,Japan,Japan
2015/1,2015/03,Political Economy And Ecology Of Southeast Asia,Tun Myint,Winter,20,Myanmar,"Myanmar, Thailand"
2014/11,2015/12,"Public Health In Practice In The Twin Cities And Washington, D.C.",Debby Walser-Kuntz,Winter Break,14,USA,USA
2015/03,2015/06,"Society, Culture, And Language In Peru",José Cerna Bazan,Spring,14,Peru,Peru
2014/08,2014/11,Spanish Seminar In Madrid,Humberto Huergo,Fall,18,Spain,Spain
2015/1,2015/03,Studio Art In The South Pacific,Fred Hagstrom,Winter,24,New Zealand,"Australia, Cook Islands, New Zealand"
2014/11,2015/12,U.S. Relations With Ghana: The Field Trip And Beyond (Moved from Ghana to Amsterdam),Harry Williams,Winter Break,14,The Netherlands,The Netherlands
2015/11,2016/12,Agricultural Sustainability In China And The U.S.,David Hougen-Eitzman,Winter Break,12,China,China
2016/1,2016/03,Biology In Australia & New Zealand,"Mark McKone, Nancy Braker, & Gary Wagenbach",Winter,24,"Australia, New Zealand","Australia, New Zealand"
2016/1,2016/03,Conservation And Development In Ethiopia And Tanzania,Tsegaye Nega,Winter,14,"Ethiopia, Tanzania","Ethiopia, Tanzania"
2015/06,2015/08,Economics Seminar In Cambridge,Lauren Feiler,Summer,24,UK,UK
2016/1,2016/03,El Mundo Maya: Anthropology In Guatemala And Chiapas - A Field Research Seminar,Jay Levi,Winter,8,Guatemala,"Guatemala, Mexico"
2016/03,2016/06,English Literature And Theater In London,Nancy Cho,Spring,20,UK,UK
2016/03,2016/06,French Studies In Paris,Scott Carpenter,Spring,17,France,France
2016/1,2016/03,Geology In New Zealand,Clint Cowan & Cam Davidson,Winter,24,New Zealand,New Zealand
2015/08,2015/11,German And European Studies In Berlin,David Tompkins & Lydia Tang,Fall,33,Germany,Germany
2015/06,2015/08,Irish Literature And Culture In Ireland,Greg Hewett,Summer,16,Ireland,Ireland
2016/03,2016/06,"Japanese Linguistics And Culture In Kyoto, Japan",Mike Flynn,Spring,17,Japan,Japan
2016/03,2016/06,Moscow & Beyond: Russian Language And Cultural Studies,Diane Nemec-Ignashev,Spring,7,Russia,Russia
2016/03,2016/06,"Political Science Seminar In Washington, D.C.",Barbara Allen & Greg Marfleet,Spring,16,USA,USA
2015/08,2015/11,Spanish Seminar In Madrid,Humberto Huergo,Fall,15,Spain,Spain
2016/1,2016/03,Sport And Globalization In London And Seville,Bob Carlson,Winter,25,UK,"UK, Spain"
2015/11,2016/12,Studio Art: The New York Program,Dan Bruggeman,Winter Break,14,USA,USA
2016/03,2016/06,Wilderness Studies At The Grand Canyon,George Vrtis,Spring Break,12,USA,USA
2016/11,2017/12,Cams Cinema And Culture Change In Chile And Argentina,Jay Beck & Cecilia Cornejo,Winter Break,14,"Argentina, Chile","Argentina, Chile"
2016/08,2016/11,Cross-cultural Psychology In Prague,Ken Abrams,Fall,22,Czech Republic,Czech Republic
2017/1,2017/03,Digital Photography And New Media In Europe And Northern Africa,John Schott,Winter,21,Morocco,"Germany, Portugal, Morocco"
2017/1,2017/03,Ecology In Australia,Annie Bosacker,Winter,26,Australia,Australia
2016/06,2016/08,Economics Seminar In Cambridge,Martha Paas,Summer,20,UK,UK
2017/03,2017/06,English Literature And Theater In London,Arnab Chakladar,Spring,14,UK,UK
2017/03,2017/06,French Studies In Paris,Éva Pósfay,Spring,25,France,France
2017/03,2017/06,"Gardens, Landscape, And The Built Environment In Japan",Katie Ryor,Spring,15,Japan,Japan
2016/11,2017/12,Geology And Natural History In Tasmania,Mary Savina & Nancy Braker,Winter Break,8,Australia,Australia
2017/03,2017/06,"History, Religion, And Urban Change In Medieval And Renaissance Rome",Victoria Morse & Bill North,Spring,24,Italy,Italy
2017/1,2017/03,India: Globalization And Local Responses,Meera Sehgal & Brendan LaRocque,Winter,16,India,India
2016/11,2017/12,"Public Health In Practice In The Twin Cities And Washington, D.C.",Debby Walser-Kuntz,Winter Break,14,USA,USA
2017/03,2017/06,"Society, Culture, And Language In Peru",José Cerna Bazan,Spring,20,Peru,Peru
2016/08,2016/11,Spanish Studies In Madrid,Humberto Huergo,Fall,10,Spain,Spain
2017/1,2017/03,Studio Art In The South Pacific,Fred Hagstrom,Winter,25,New Zealand,"Australia, Cook Islands, New Zealand"
2016/11,2017/12,Sustainable Energy Principles & Practice In India,Arjendu Pattanayak,Winter Break,16,India,India
2017/1,2017/03,Visions Of California: Searching For The Golden State,Mike Kowalewski,Winter,18,USA,USA
2018/03,2018/06,(beyond) Nationalism And Xenophobia In Central And Eastern Europe,Mihaela Czobor-Lupp,Spring,20,Romania,Romania
2017/11,2018/12,Agricultural Sustainability In China And The U.S.,David Hougen-Eitzman,Winter Break,12,China,China
2018/1,2018/03,Architectural Studies In Europe,Baird Jarman,Winter,23,Spain,"UK, France, Italy, Spain"
2017/06,2017/08,Art Now:  Global Contemporary Art And The Mega Exhibitions,Ross Elfline,Summer,15,Italy,"Germany, Italy"
2018/03,2018/06,English Literature And Theater In London,Elizabeth McKinsey,Spring,19,UK,UK
2018/03,2018/06,French And Francophone Studies In Paris,Cathy Yandell,Spring,20,France,France
2018/1,2018/03,Geology In New Zealand,Clint Cowan & Sarah Titus,Winter,24,New Zealand,New Zealand
2017/08,2017/11,"Gep Buddhist Studies In Bodh Gaya, India",Arthur McKeown,Fall Semester,3,India,India
2017/08,2017/11,Gep Globalization And Sustainable Development In Cameroon,Nicholas Hockin,Fall Semester,5,Cameroon,Cameroon
2017/08,2017/11,Gep Women's And Gender Studies In Europe,Iveta Jusova,Fall Semester,8,Poland,"Germany, Czech Republic, Netherlands, Poland"
2017/08,2017/11,German And European Studies In Berlin,Sigrun Leonhard & David Tompkins,Fall,17,Germany,Germany
2017/06,2017/08,"Irish Literature, Art, Performance And Culture In Ireland",Pierre Hecker,Summer,15,Ireland,Ireland
2018/03,2018/06,"Japanese Linguistics And Culture In Kyoto, Japan",Mike Flynn,Spring,18,Japan,Japan
2018/03,2018/06,Language And Culture In Global Russia,Diane Nemec Ignashev,Spring,12,Russia,Russia
2017/11,2018/12,Microeconomic Development In Bangladesh,Faress Bhuiyan,Winter Break,15,Bangladesh,Bangladesh
2017/08,2017/11,Spanish Studies In Madrid,Humberto Huergo,Fall,17,Spain,Spain
2018/1,2018/03,Sport And Globalization In London And Seville,Bob Carlson,Winter,22,UK,"UK, Spain"
2017/11,2018/12,Studio Art: The New York Program,Dan Bruggeman,Winter Break,12,USA,USA
2018/03,2018/06,Wilderness Studies At The Grand Canyon,George Vrtis,Spring Break,11,USA,USA
2019/1,2019/03,Cinema And Media Studies In Europe,Laska Jimsen,Winter,22,Portugal,"Denmark, Germany, The Netherlands, Portugal"
2018/11,2019/12,"Conservation, Geology, And Natural History In Tasmania",Mary Savina & Nancy Braker,Winter Break,10,Australia,Australia
2018/08,2018/11,Cross-cultural Psychology In Prague,Ken Abrams,Fall,22,Czech Republic,Czech Republic
2018/06,2018/08,Economics And European Studies In Cambridge,Paul Petzschmann,Summer,21,UK,UK
2019/03,2019/06,English Literature And Theater In London,Greg Hewett,Spring,15,UK,UK
2019/03,2019/06,French And Francophone Studies In Paris,Éva Pósfay,Spring,20,France,France
2018/08,2018/11,"Gep Buddhist Studies In Bodh Gaya, India",Arthur McKeown,Fall Semester,4,India,India
2018/08,2018/11,Gep Women's And Gender Studies In Europe,Iveta Jusova,Fall Semester,3,Poland,"Germany, Czech Republic, Netherlands, Poland"
2019/03,2019/06,"History, Religion, And Urban Change In Medieval And Renaissance Rome",Victoria Morse & Bill North,Spring,26,Italy,Italy
2019/1,2019/03,India: Globalization And Local Responses,Meera Sehgal & Brendan LaRocque,Winter,16,India,India
2019/03,2019/06,Language And Culture In Global Russia,Diane Nemec Ignashev,Spring,6,Russia,Russia
2019/03,2019/06,Pilgrimage And Sacred Space In Japan,Asuka Sango,Spring,18,Japan,Japan
2018/11,2019/12,"Public Health In Practice In The Twin Cities And Washington, D.C.",Debby Walser-Kuntz,Winter Break,14,USA,USA
2018/11,2019/12,"Society, History, And Popular Culture In Senegal",Chérif Keïta,Winter Break,13,Senegal,Senegal
2018/08,2018/11,Spanish Studies In Madrid,Humberto Huergo,Fall,14,Spain,Spain
2019/1,2019/03,Studio Art In The South Pacific,Fred Hagstrom,Winter,26,New Zealand,"Australia, Cook Islands, New Zealand"
2018/11,2019/12,Sustainable Energy Principles & Practice In India,Arjendu Pattanayak,Winter Break,12,India,India
2019/1,2019/03,Visions Of California: Searching For The Golden State,Mike Kowalewski,Winter,16,USA,USA
2020/1,2020/03,Architectural Studies In Europe,Baird Jarman,Winter,20,Spain,"UK, France, Italy, Spain"
2019/06,2019/08,Economics And European Studies In Cambridge,Paul Petzschmann,Summer,16,UK,"UK, Belgium, France"
2020/1,2020/03,English Literature And Theater In London,Constance Walker,Winter,11,UK,UK
2020/1,2020/03,Geology In New Zealand,Clint Cowan & Cam Davidson,Winter,24,New Zealand,New Zealand
2019/08,2019/11,"Gep Buddhist Studies In Bodh Gaya, India",Arthur McKeown,Fall Semester,0,India,India
2019/08,2019/11,Gep Women's And Gender Studies In Europe,Iveta Jusova,Fall Semester,3,Poland,"Germany, Czech Republic, Netherlands, Poland"
2019/08,2019/11,German Studies In Berlin,Seth Elliott Meyer,Fall,15,Germany,Germany
2019/06,2019/08,History Of Computing In England,David Liben-Nowelll,Summer,20,UK,UK
2019/06,2019/08,Irish Studies In Ireland,Constance Walker,Summer,12,Ireland,Ireland
2019/11,2020/12,Microeconomic Development In Bangladesh,Faress Bhuiyan,Winter Break,14,Bangladesh,Bangladesh
2020/1,2020/03,Political Economy And Ecology Of Southeast Asia,Tun Myint,Winter,17,Myanmar,"Myanmar, Thailand"
2019/08,2019/11,Spanish Studies In Madrid,Humberto Huergo,Fall,13,Spain,Spain
2020/1,2020/03,Sport And Globalization In London And Seville,Bob Carlson,Winter,23,UK,"UK, Spain"
2020/11,2021/12,Climate Change And Human Health In Ethiopia: From Science To Practice,Deborah Gross & Tsegaye Nega,Winter Break,13,USA,USA
2020/11,2021/12,"Public Health In Practice In The Twin Cities And Washington, D.C.",Debby Walser-Kuntz,Winter Break,11,USA,USA
2022/1,2022/03,Architectural Studies In Europe,Baird Jarman,Winter,27,Spain,"UK, Italy, Spain"
2021/08,2021/11,Cross-cultural Psychology In Prague,Ken Abrams,Fall,15,Czech Republic,Czech Republic
2022/03,2022/06,French And Francophone Studies In Paris,Scott Carpenter,Spring,25,France,France
2021/08,2021/11,"Gep Buddhist Studies In Bodh Gaya, India",Arthur McKeown,Fall Semester,4,India,"India, Thailand"
2021/08,2021/11,Gep Women's And Gender Studies In Europe (Moved to Sweden due to COVID),Iveta Jusova,Fall Semester,5,Sweden,Sweden
2022/03,2022/06,"History, Culture, And Commerce: Africa And Arabia",Thabiti Willis,Spring,20,"Bahrain, Oman, United Arab Emirates","Bahrain, Oman, United Arab Emirates"
2022/03,2022/06,"Living London: Literature, Theater, Art, And The City",Pierre Hecker,Spring,15,UK,UK
2021/11,2022/12,"Making Public History In Boston And Washington, D.C.",Serena Zabin,Winter Break,12,USA,USA
2021/11,2022/12,"Society, History, And Popular Culture In Senegal",Chérif Keïta,Winter Break,9,Senegal,Senegal
2021/08,2021/11,Spanish Studies In Madrid,Palmar Alvarez-Blanco,Fall,16,Spain,Spain
2022/1,2022/03,Sport And Globalization In London And Seville,Bob Carlson,Winter,25,UK,"UK, Spain"
2022/03,2022/06,Wilderness Studies At The Grand Canyon,George Vrtis,Spring Break,12,USA,USA
2023/03,2023/06,(beyond) Nationalism And Xenophobia In Central And Eastern Europe,Mihaela Czobor-Lupp,Spring,13 projected,Romania,Romania
2022/11,2023/12,Climate Change And Human Health In Ethiopia: From Science To Practice,Deborah Gross & Tsegaye Nega,Winter Break,12,Ethiopia,Ethiopia
2022/08,2022/11,Cross-cultural Psychology In Prague,Ken Abrams,Fall,20,Czech Republic,Czech Republic
2022/06,2022/08,Economics Seminar In Cambridge,Michael Hemesath,Summer,17,UK,"UK, Belgium"
2022/11,2023/12,"Food, Forests, And Resliance:  Systems Of Socio-ecological Sustainability In Oaxaca, Mexico",Constanza Ocampo-Raeder & Dan Hernández,Winter Break,18,Mexico,Mexico
2023/03,2023/06,French And Francophone Studies In Paris,Scott Carpenter,Spring,18 projected,France,France
2023/1,2023/03,Geology In New Zealand,Cam Davidson & Sarah Titus,Winter,24,New Zealand,New Zealand
2022/08,2022/11,"Gep Buddhist Studies In Bodh Gaya, India",Arthur McKeown,Fall Semester,6,India,India
2022/08,2022/11,Gep Women's And Gender Studies In Europe,Iveta Jusova,Fall Semester,7,Poland,"Germany, Czech Republic, Netherlands, Poland"
2022/08,2022/11,German Studies In Berlin,Kiley Kost,Fall,17,Germany,Germany
2022/06,2022/08,History Of Computing In England,David Liben-Nowelll,Summer,24,UK,UK
2023/03,2023/06,"History, Religion, And Urban Change In Medieval And Renaissance Rome",Victoria Morse & Bill North,Spring,27 projected,Italy,Italy
2023/1,2023/03,India: Globalization And Local Responses,Meera Sehgal & Brendan LaRocque,Winter,13,India,India
2023/03,2023/06,"Linguistics And Culture In Kyoto, Japan",Mike Flynn,Spring,19 projected,Japan,Japan
2023/1,2023/03,"Living London: City, Scene, Anthropocene",Peter Balaam,Winter,26,UK,UK
2023/03,2023/06,Russian At A Cultural Crossroad,Diane Nemec Ignshev & Victoria Thorstensson,Spring,12 projected,Qazaqstan,Qazaqstan
2022/08,2022/11,Spanish Studies In Madrid,Humberto Huergo,Fall,20,Spain,Spain
2023/1,2023/03,Studio Art In The South Pacific,Eleanor Jensen,Winter,26,New Zealand,"Australia, Cook Islands, New Zealand"
2023/1,2023/03,Visions Of California: Searching For The Golden State,Mike Kowalewski,Winter,13,USA,USA
